1532	MOSS	MOSS
1533	MOSS	MOSS
1534	MOSS	MOSS
1535	MOSS	MOSS
1536	MOSS	MOSS
1537	MOSS	MOSS
1538	MOSS	MOSS
1539	MOSS	MOSS
1540	VESTBY	VESTBY
1541	VESTBY	VESTBY
1542	VESTBY	VESTBY
1543	VESTBY	VESTBY
1544	VESTBY	VESTBY
1545	HVITSTEN	VESTBY
1550	HØLEN	VESTBY
1553	SON	VESTBY
1554	SON	VESTBY
1555	SON	VESTBY
1556	SON	VESTBY
1560	LARKOLLEN	MOSS
1561	LARKOLLEN	MOSS
1570	DILLING	MOSS
1580	RYGGE	MOSS
1581	RYGGE	MOSS
1590	RYGGE	MOSS
1591	SPERREBOTN	VÅLER (ØSTFOLD)
1592	VÅLER I ØSTFOLD	VÅLER (ØSTFOLD)
1593	SVINNDAL	VÅLER (ØSTFOLD)
1594	VÅLER I ØSTFOLD	VÅLER (ØSTFOLD)
1596	MOSS	MOSS
1597	MOSS	MOSS
1598	MOSS	MOSS
1599	MOSS	MOSS
1601	FREDRIKSTAD	FREDRIKSTAD
1602	FREDRIKSTAD	FREDRIKSTAD
1604	FREDRIKSTAD	FREDRIKSTAD
1605	FREDRIKSTAD	FREDRIKSTAD
1606	FREDRIKSTAD	FREDRIKSTAD
1607	FREDRIKSTAD	FREDRIKSTAD
1608	FREDRIKSTAD	FREDRIKSTAD
1609	FREDRIKSTAD	FREDRIKSTAD
1610	FREDRIKSTAD	FREDRIKSTAD
1612	FREDRIKSTAD	FREDRIKSTAD
1613	FREDRIKSTAD	FREDRIKSTAD
1614	FREDRIKSTAD	FREDRIKSTAD
1615	FREDRIKSTAD	FREDRIKSTAD
1616	FREDRIKSTAD	FREDRIKSTAD
1617	FREDRIKSTAD	FREDRIKSTAD
1618	FREDRIKSTAD	FREDRIKSTAD
1619	FREDRIKSTAD	FREDRIKSTAD
1620	GRESSVIK	FREDRIKSTAD
1621	GRESSVIK	FREDRIKSTAD
1622	GRESSVIK	FREDRIKSTAD
1623	GRESSVIK	FREDRIKSTAD
1624	GRESSVIK	FREDRIKSTAD
1625	MANSTAD	FREDRIKSTAD
1626	MANSTAD	FREDRIKSTAD
1628	ENGELSVIKEN	FREDRIKSTAD
1629	GAMLE FREDRIKSTAD	FREDRIKSTAD
1630	GAMLE FREDRIKSTAD	FREDRIKSTAD
1632	GAMLE FREDRIKSTAD	FREDRIKSTAD
1633	GAMLE FREDRIKSTAD	FREDRIKSTAD
1634	GAMLE FREDRIKSTAD	FREDRIKSTAD
1636	GAMLE FREDRIKSTAD	FREDRIKSTAD
1637	GAMLE FREDRIKSTAD	FREDRIKSTAD
1638	GAMLE FREDRIKSTAD	FREDRIKSTAD
1639	GAMLE FREDRIKSTAD	FREDRIKSTAD
1640	RÅDE	RÅDE
1641	RÅDE	RÅDE
1642	SALTNES	RÅDE
1643	RÅDE	RÅDE
1650	SELLEBAKK	FREDRIKSTAD
1651	SELLEBAKK	FREDRIKSTAD
1653	SELLEBAKK	FREDRIKSTAD
1654	SELLEBAKK	FREDRIKSTAD
1655	SELLEBAKK	FREDRIKSTAD
1657	TORP	FREDRIKSTAD
1658	TORP	FREDRIKSTAD
1659	TORP	FREDRIKSTAD
1661	ROLVSØY	FREDRIKSTAD
1662	ROLVSØY	FREDRIKSTAD
1663	ROLVSØY	FREDRIKSTAD
1664	ROLVSØY	FREDRIKSTAD
1665	ROLVSØY	FREDRIKSTAD
1666	ROLVSØY	FREDRIKSTAD
1667	ROLVSØY	FREDRIKSTAD
1670	KRÅKERØY	FREDRIKSTAD
1671	KRÅKERØY	FREDRIKSTAD
1672	KRÅKERØY	FREDRIKSTAD
1673	KRÅKERØY	FREDRIKSTAD
1675	KRÅKERØY	FREDRIKSTAD
1676	KRÅKERØY	FREDRIKSTAD
1678	KRÅKERØY	FREDRIKSTAD
1679	KRÅKERØY	FREDRIKSTAD
1680	SKJÆRHALDEN	HVALER
1682	SKJÆRHALDEN	HVALER
1683	VESTERØY	HVALER
1684	VESTERØY	HVALER
1690	HERFØL	HVALER
1692	NEDGÅRDEN	HVALER
1701	SARPSBORG	SARPSBORG
1702	SARPSBORG	SARPSBORG
1703	SARPSBORG	SARPSBORG
1704	SARPSBORG	SARPSBORG
1705	SARPSBORG	SARPSBORG
1706	SARPSBORG	SARPSBORG
1707	SARPSBORG	SARPSBORG
1708	SARPSBORG	SARPSBORG
1709	SARPSBORG	SARPSBORG
1710	SARPSBORG	SARPSBORG
1711	SARPSBORG	SARPSBORG
1712	GRÅLUM	SARPSBORG
1713	GRÅLUM	SARPSBORG
1714	GRÅLUM	SARPSBORG
1715	YVEN	SARPSBORG
1718	GREÅKER	SARPSBORG
